,Location,Location Latitude,Location Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category
6401,Norfolk Park,-34.0781950545986,18.46082175911398,Gatti's Ice Cream Factory Shop,-34.075582562912295,18.460405793009343,Ice Cream Shop
6402,Normandi,-33.87697777476684,18.56932718919278,knead,-33.87616,18.575821,Coffee Shop
6403,Normandi,-33.87697777476684,18.56932718919278,Wild Bean Cafe,-33.87778092,18.57093746,Café
6404,Normandi,-33.87697777476684,18.56932718919278,Masalah,-33.87575087878968,18.575916596325232,Malay Restaurant
6405,North Gate,-33.88530999999995,18.57929000000007,Neighborhood café @  Ramasibi B&B,-33.88405,18.57858,Bed & Breakfast
6406,North Gate,-33.88530999999995,18.57929000000007,Steers,-33.88364127234186,18.573910517742274,Burger Joint
6407,North Gate,-33.88530999999995,18.57929000000007,Woolworths Food Panorama,-33.883194,18.58254,Deli / Bodega
6408,North Gate Estate,-33.91552999999993,18.485990000000072,Cafe Lacomia,-33.913823451994105,18.486662823911022,Café
6409,North Gate Estate,-33.91552999999993,18.485990000000072,Food stand outside Builders Warehouse,-33.9148634,18.4855766,Food Truck
6410,North Gate Estate,-33.91552999999993,18.485990000000072,Kaprinos,-33.91460315718907,18.48585131871978,Malay Restaurant
6411,North Gate Estate,-33.91552999999993,18.485990000000072,Albany Bakeries - Cape Town,-33.9161456880952,18.489532089511645,Bakery
6412,North Gate Estate,-33.91552999999993,18.485990000000072,Steers,-33.91464453417527,18.481951008598344,Fast Food Restaurant
6413,North Gate Estate,-33.91552999999993,18.485990000000072,Broadway Portuguese Bakery,-33.91684393481415,18.483289293270264,Portuguese Restaurant
6414,North Gate Estate,-33.91552999999993,18.485990000000072,Кейптаун,-33.910661269372405,18.484941275854037,African Restaurant
6415,North Shore Estate,-34.04497101172977,18.34868133643663,Seafood Bistro,-34.047415,18.348345,Seafood Restaurant
6416,North Shore Estate,-34.04497101172977,18.34868133643663,Mariner's Wharf,-34.04748079252889,18.34842972434071,Harbor / Marina
6417,North Shore Estate,-34.04497101172977,18.34868133643663,Dario's,-34.04351904415244,18.35073936915457,Italian Restaurant
6418,North Shore Estate,-34.04497101172977,18.34868133643663,The Wharfside Grill,-34.0474072683435,18.348444593821945,Seafood Restaurant
6419,North Shore Estate,-34.04497101172977,18.34868133643663,Hout Bay Spar,-34.0405,18.3504,Supermarket
6420,North Shore Estate,-34.04497101172977,18.34868133643663,asia bay,-34.04594299688224,18.34722793233078,Chinese Restaurant
6421,North Shore Estate,-34.04497101172977,18.34868133643663,KFC,-34.0419,18.3506,Fast Food Restaurant
6422,North Shore Estate,-34.04497101172977,18.34868133643663,Delicious Deliveries,-34.042205,18.35037,Restaurant
6423,North Shore Estate,-34.04497101172977,18.34868133643663,Cicciobello Hout Bay,-34.04054,18.350519,Pizza Place
6424,North Shore Estate,-34.04497101172977,18.34868133643663,Taj Mahal Resturant,-34.04066567444948,18.350362559587815,Indian Restaurant
6425,North Shore Estate,-34.04497101172977,18.34868133643663,Taj Mahal Restaurant,-34.046402332762845,18.352199314155193,Indian Restaurant
6426,North Shore Estate,-34.04497101172977,18.34868133643663,Seacliffe lodge,-34.048009728047575,18.34721634411446,Resort
6427,North Shore Estate,-34.04497101172977,18.34868133643663,Andy's Coffee Shop,-34.049301,18.346556,Coffee Shop
6428,North Shore Estate,-34.04497101172977,18.34868133643663,Bugatti's Trattoria,-34.04078137019706,18.350322000452415,Pizza Place
6429,North Shore Estate,-34.04497101172977,18.34868133643663,Ocean basket,-34.04430814665536,18.349759967224983,Seafood Restaurant
6430,North Shore Estate,-34.04497101172977,18.34868133643663,The Pelican,-34.041947,18.350041,Restaurant
6431,North Shore Estate,-34.04497101172977,18.34868133643663,Max & Moritz,-34.04881,18.346617,Fish & Chips Shop
6432,North Shore Estate,-34.04497101172977,18.34868133643663,The Health Path,-34.041079,18.350181,Café
6433,North Shore Estate,-34.04497101172977,18.34868133643663,Seattle Coffee Company,-34.04161,18.35201,Café
6434,North Shore Estate,-34.04497101172977,18.34868133643663,Alpen Stube,-34.041787,18.350655,German Restaurant
6435,North Shore Estate,-34.04497101172977,18.34868133643663,Wonderful Asian Sushi Takeaway,-34.040972,18.350369,Asian Restaurant
6436,North Shore Estate,-34.04497101172977,18.34868133643663,The Boardroom,-34.04192424573307,18.350391530401826,Café
6437,North Shore Estate,-34.04497101172977,18.34868133643663,Cicciobello,-34.040518,18.350216,Pizza Place
6438,North Shore Estate,-34.04497101172977,18.34868133643663,Bucca Bugattis,-34.0455,18.3535,Pizza Place
6439,North Shore Estate,-34.04497101172977,18.34868133643663,Pirates Steakhouse And Pub (Hout Bay),-34.04001486371824,18.350423550794332,Fast Food Restaurant
6440,North Shore Estate,-34.04497101172977,18.34868133643663,Muriel's munchies,-34.04808754786446,18.347905843684472,Seafood Restaurant
6441,North Shore Estate,-34.04497101172977,18.34868133643663,Papinos,-34.04058338357221,18.350710209521413,Italian Restaurant
6442,North Shore Estate,-34.04497101172977,18.34868133643663,Mila Noodles,-34.041092,18.350241,Chinese Restaurant
6443,North Shore Estate,-34.04497101172977,18.34868133643663,Souvla Stix,-34.040812,18.350308,Mediterranean Restaurant
6444,North Shore Estate,-34.04497101172977,18.34868133643663,Ta-Da Creperie & Coffee Bar,-34.04185813915021,18.35028144132193,Coffee Shop
6445,Norton Square,-33.82054979397421,18.49200639525677,Forneria Italia,-33.82138175344867,18.4929215214082,Italian Restaurant
6446,Norton Square,-33.82054979397421,18.49200639525677,Vida e Caffé,-33.82148026662495,18.490283085322833,Coffee Shop
6447,Norton Square,-33.82054979397421,18.49200639525677,KFC Bayside Mall,-33.8238056,18.4889251,Fried Chicken Joint
6448,Norton Square,-33.82054979397421,18.49200639525677,Bica Cafe,-33.82145268263645,18.490313086210993,Café
6449,Norton Square,-33.82054979397421,18.49200639525677,Reload,-33.816555,18.495845,Breakfast Spot
6450,Norton Square,-33.82054979397421,18.49200639525677,Wimpy,-33.8226917,18.4893384,Burger Joint
6451,Norton Square,-33.82054979397421,18.49200639525677,Malibu Spur,-33.82360290923102,18.4889071878307,Breakfast Spot
6452,Norton Square,-33.82054979397421,18.49200639525677,Marcel's Frozen Yoghurt,-33.822936193438395,18.48925385666526,Ice Cream Shop
6453,Norton Square,-33.82054979397421,18.49200639525677,Panarottis Bayside,-33.823785,18.488562,Italian Restaurant
6454,Norton Square,-33.82054979397421,18.49200639525677,enchanted pizza,-33.8180754214912,18.49665028834703,Pizza Place
6455,Norton Square,-33.82054979397421,18.49200639525677,McCafe Bayside,-33.82464879490746,18.489195891516783,Coffee Shop
6456,Norton Square,-33.82054979397421,18.49200639525677,Cinnabon Bayside Mall,-33.823552894442365,18.48896982752948,Dessert Shop
6457,Norton Square,-33.82054979397421,18.49200639525677,Romans Pizza,-33.821531750504946,18.49842986064434,Pizza Place
6458,Norton Square,-33.82054979397421,18.49200639525677,Biltong For Africa,-33.82332036752736,18.489572665153563,Deli / Bodega
6459,Norton Square,-33.82054979397421,18.49200639525677,Peacock Tea and Coffee - Tableview,-33.82352797530984,18.488574028015137,Coffee Shop
6460,Norton Square,-33.82054979397421,18.49200639525677,Fish Aways Bayside Mall,-33.82356668021574,18.488778542731254,Fish & Chips Shop
6461,Norton Square,-33.82054979397421,18.49200639525677,McDonald's,-33.824840105688736,18.490405708970894,Fast Food Restaurant
6462,Norton Square,-33.82054979397421,18.49200639525677,Best Asia Capetown,-33.822831,18.489178,Sushi Restaurant
6463,Norton Square,-33.82054979397421,18.49200639525677,Kauai Juice,-33.823389942825244,18.48909467547858,Juice Bar
6464,Norton Square,-33.82054979397421,18.49200639525677,Panarotti's Pizzeria,-33.8235508700977,18.488828779137016,Pizza Place
6465,Norton Square,-33.82054979397421,18.49200639525677,Petiscos,-33.818320765542495,18.496332379148896,Portuguese Restaurant
6466,Norton Square,-33.82054979397421,18.49200639525677,Kuaui,-33.82293541101824,18.489456734760566,Juice Bar
6467,Norton Square,-33.82054979397421,18.49200639525677,Burger King,-33.82545,18.48997,Fast Food Restaurant
6468,Norwood Estate,-33.88107188521965,18.49427621635931,Jumpstart Café,-33.88269,18.494882,Café
6469,Norwood Estate,-33.88107188521965,18.49427621635931,Kwikspar Milnerton,-33.88272972,18.49536793,Deli / Bodega
6470,Norwood Estate,-33.88107188521965,18.49427621635931,KFC,-33.885069059864065,18.49477319262506,Fast Food Restaurant
6471,Norwood Estate,-33.88107188521965,18.49427621635931,Scooters Pizza,-33.88145658446029,18.495960489135634,Pizza Place
6472,Norwood Estate,-33.88107188521965,18.49427621635931,SchwarzBrotGold - German Breadhouse,-33.884431,18.495118000000048,Bakery
6473,Norwood Estate,-33.88107188521965,18.49427621635931,Jaws Fisheries,-33.88326014289879,18.495161533355713,Fast Food Restaurant
6474,Norwood Estate,-33.88107188521965,18.49427621635931,Welcome Fisheries,-33.88427734375,18.495779037475586,Fish & Chips Shop
6475,Norwood Estate,-33.88107188521965,18.49427621635931,Pizza Perfect,-33.87927079777824,18.498899390996463,Pizza Place
6476,Norwood Estate,-33.88107188521965,18.49427621635931,Cafe Loxton,-33.882654,18.495022,Café
6477,Norwood Estate,-33.88107188521965,18.49427621635931,Tong Lok,-33.87958689387763,18.499045372009277,Chinese Restaurant
6478,Norwood Estate,-33.88107188521965,18.49427621635931,Cherry Orchard,-33.884384,18.494366,Café
6479,Norwood Estate,-33.88107188521965,18.49427621635931,Simply Delicious,-33.87936598880854,18.498586370691907,Restaurant
6480,Norwood Estate,-33.88107188521965,18.49427621635931,St Elmo's,-33.87929069363612,18.498847220926315,Pizza Place
6481,Norwood Estate,-33.88107188521965,18.49427621635931,Craft House Eatery,-33.88205526109028,18.490053776694957,Café
6482,Norwood Estate,-33.88107188521965,18.49427621635931,Chicken Tyme,-33.87963420757245,18.49859216736168,Fast Food Restaurant
6483,Norwood Estate,-33.88107188521965,18.49427621635931,McDonald's,-33.88005483835698,18.49838344416034,Fast Food Restaurant
6484,Norwood Estate,-33.88107188521965,18.49427621635931,Yeh Dosti,-33.87945195493355,18.49874867748164,Indian Restaurant
6485,Norwood Estate,-33.88107188521965,18.49427621635931,West Coast Fisheries,-33.879692,18.498439,Fish & Chips Shop
6486,Norwood Estate,-33.88107188521965,18.49427621635931,Gallo Portuguese Restaurant & Take-Aways,-33.87961,18.498905,Portuguese Restaurant
6487,Norwood Estate,-33.88107188521965,18.49427621635931,Nando's,-33.8848875,18.4948361,Portuguese Restaurant
6488,Nova Constantia,-34.04123999999996,18.42947000000004,Nest Deli,-34.046482,18.426172,Coffee Shop
6489,Nova Constantia,-34.04123999999996,18.42947000000004,Kristen’s Kick-ass Ice Cream,-34.046839,18.42585,Ice Cream Shop
6490,Nyanga Junction,-33.99259999999998,18.560040000000072,Thembiles Breadshop,-33.98865161029136,18.563246726989746,Bakery
6491,O'Kennedyville,-33.871429999999975,18.642160000000047,The Hollow Tree,-33.87281600091199,18.643725546247765,Gastropub
6492,O'Kennedyville,-33.871429999999975,18.642160000000047,La Romantica,-33.868143921919604,18.639693649816554,Restaurant
6493,O'Kennedyville,-33.871429999999975,18.642160000000047,Ocean Basket,-33.871039411838424,18.64603775298648,Seafood Restaurant
6494,O'Kennedyville,-33.871429999999975,18.642160000000047,Mugg & Bean,-33.872795,18.635484,Coffee Shop
6495,O'Kennedyville,-33.871429999999975,18.642160000000047,Krige's Pub,-33.87261113240312,18.643636955203945,Restaurant
6496,O'Kennedyville,-33.871429999999975,18.642160000000047,Marcel's Frozen Yoghurt,-33.87197445509787,18.638313502915047,Ice Cream Shop
6497,O'Kennedyville,-33.871429999999975,18.642160000000047,Smooch Real Frozen Yoghurt,-33.873023986816406,18.636075973510742,Dessert Shop
6498,O'Kennedyville,-33.871429999999975,18.642160000000047,Bella rosa,-33.86810620969695,18.64103320911435,Restaurant
6499,O'Kennedyville,-33.871429999999975,18.642160000000047,Sustain At Glacier,-33.87197626148116,18.63710732835269,Café
6500,O'Kennedyville,-33.871429999999975,18.642160000000047,La Feta Vij,-33.868777,18.640351,Café
6501,O'Kennedyville,-33.871429999999975,18.642160000000047,zade cafe,-33.86809314981864,18.640418518960924,Café
6502,O'Kennedyville,-33.871429999999975,18.642160000000047,Thai Food,-33.87363221399279,18.637849589153458,Thai Restaurant
6503,O'Kennedyville,-33.871429999999975,18.642160000000047,Columbus Coffee Roasters,-33.87269995861179,18.635501034721496,Coffee Shop
6504,O'Kennedyville,-33.871429999999975,18.642160000000047,Casa Blanca,-33.86801431494716,18.639670454027517,Mexican Restaurant
6505,O'Kennedyville,-33.871429999999975,18.642160000000047,Bella Bellota,-33.87165584382872,18.63633911838791,Italian Restaurant
6506,O'Kennedyville,-33.871429999999975,18.642160000000047,Illy Tygervally Mall,-33.87230463704745,18.637292893412354,Coffee Shop
6507,O'Kennedyville,-33.871429999999975,18.642160000000047,Smooch,-33.873023986816406,18.636075973510742,Dessert Shop
6508,O'Kennedyville,-33.871429999999975,18.642160000000047,Treat,-33.86789970484585,18.64059828672974,Café
6509,O'Kennedyville,-33.871429999999975,18.642160000000047,Bella Bellota,-33.868139020150174,18.6399109989033,Restaurant
6510,O'Kennedyville,-33.871429999999975,18.642160000000047,Boost Juice Bar,-33.874044583408015,18.637084132726827,Juice Bar
6511,O'Kennedyville,-33.871429999999975,18.642160000000047,Thaifoon,-33.873575363175995,18.637629230321785,Asian Restaurant
6512,O'Kennedyville,-33.871429999999975,18.642160000000047,Cafe Bellarosa,-33.868121,18.640389,Café
6513,O'Kennedyville,-33.871429999999975,18.642160000000047,Lafetavy Eatery,-33.86861801147461,18.64033877849579,Café
6514,O'Kennedyville,-33.871429999999975,18.642160000000047,Cafe Zade,-33.87307,18.63733,Café
6515,O'Kennedyville,-33.871429999999975,18.642160000000047,Klein Joostenberg,-33.867528636701955,18.639525480379184,Deli / Bodega
6516,O'Kennedyville,-33.871429999999975,18.642160000000047,Chez Pierrot Baguette Bar,-33.868278,18.640734,Deli / Bodega
6517,O'Kennedyville,-33.871429999999975,18.642160000000047,Cubana,-33.87207,18.64676,Cuban Restaurant
6518,O'Kennedyville,-33.871429999999975,18.642160000000047,Tipples,-33.86804633800805,18.639699448764038,Sports Bar
6519,O'Kennedyville,-33.871429999999975,18.642160000000047,Eatwell Meats,-33.875512009786306,18.645040318192006,Deli / Bodega
6520,O'Kennedyville,-33.871429999999975,18.642160000000047,Spit Braai Delivery,-33.87083340375646,18.642372773288237,Fast Food Restaurant
6521,O'Kennedyville,-33.871429999999975,18.642160000000047,Nibbly Bits,-33.867517476320664,18.641247771013433,Dessert Shop
6522,O'Kennedyville,-33.871429999999975,18.642160000000047,Steers,-33.8703353,18.6386563,Burger Joint
6523,O'Kennedyville,-33.871429999999975,18.642160000000047,McDonald's,-33.8700866775019,18.638499068583588,Diner
6524,O'Kennedyville,-33.871429999999975,18.642160000000047,Dutch Haven,-33.86820249934682,18.64043011687884,Bistro
6525,Oak Glen,-33.95683831722592,18.473002669249777,The Hussar Grill,-33.95913577409004,18.470667502960097,Steakhouse
6526,Oak Glen,-33.95683831722592,18.473002669249777,Roasted Bean Cafe,-33.959595,18.470636,Coffee Shop
6527,Oak Glen,-33.95683831722592,18.473002669249777,"The Office, Belmont Square",-33.95949834779766,18.473928206379636,Diner
6528,Oak Glen,-33.95683831722592,18.473002669249777,Bakers Emporium,-33.961985,18.470002,Bakery
6529,Oak Glen,-33.95683831722592,18.473002669249777,Play Restaurant at the Baxter,-33.95684405641148,18.470473652103536,Tapas Restaurant
6530,Oak Glen,-33.95683831722592,18.473002669249777,steers,-33.96194076538086,18.470111846923828,Ice Cream Shop
6531,Oak Glen,-33.95683831722592,18.473002669249777,Makimono Sushi Bar,-33.96109926874352,18.47056639136752,Sushi Restaurant
6532,Oak Glen,-33.95683831722592,18.473002669249777,fish & chips co,-33.961223976206504,18.47013167628138,Fish & Chips Shop
6533,Oak Glen,-33.95683831722592,18.473002669249777,Cocoa Wah Wah,-33.9595808884765,18.47046062499879,Coffee Shop
6534,Oak Glen,-33.95683831722592,18.473002669249777,Bongo's Grill,-33.96029797076227,18.470105120083534,Wings Joint
6535,Oak Glen,-33.95683831722592,18.473002669249777,Kingswood Chinese Restaurant,-33.95998253459535,18.4702649888648,Asian Restaurant
6536,Oak Glen,-33.95683831722592,18.473002669249777,Sinnfull Ice Cream,-33.95185025861412,18.475783014768755,Ice Cream Shop
6537,Oak Glen,-33.95683831722592,18.473002669249777,Shanghai,-33.96111,18.470529,Chinese Restaurant
6538,Oak Glen,-33.95683831722592,18.473002669249777,Wimpy,-33.960229398605634,18.47021195362932,Burger Joint
6539,Oak Glen,-33.95683831722592,18.473002669249777,Sticks McGee,-33.961316,18.470266,Gastropub
6540,Oak Glen,-33.95683831722592,18.473002669249777,Cafe Sofia,-33.96060741784976,18.470328747053085,Café
6541,Oak Glen,-33.95683831722592,18.473002669249777,Pizza Thyme Rondebosch,-33.960592316106705,18.47041394352048,Pizza Place
6542,Oak Glen,-33.95683831722592,18.473002669249777,Tshisa 24,-33.962048,18.469562,Pizza Place
6543,Oak Glen,-33.95683831722592,18.473002669249777,Thai cafe,-33.959732,18.470372,Thai Restaurant
6544,Oak Glen,-33.95683831722592,18.473002669249777,St Elmo's,-33.96098118090653,18.470206260681152,Pizza Place
